len	tc	intersection	union	enrichment
18750	0	0	2597477	0
18750	0.05	340153	4389670	0.07748
18750	0.1	346370	4476669	0.07737
18750	0.15	350129	4526074	0.07735
18750	0.2	354517	4559746	0.07774
18750	0.25	358353	4606232	0.07779
18750	0.3	360864	4654068	0.07753
18750	0.35	361420	4687220	0.0771
18750	0.4	361615	4702977	0.07689
18750	0.45	363174	4724497	0.07687
18750	0.5	368878	4755228	0.07757
18750	0.55	1134135	6863019	0.16525
18750	0.6	1196510	9345703	0.12802
18750	0.65	1210638	11860770	0.10207
18750	0.7	1224774	12421662	0.09859
18750	0.75	1270594	12948602	0.09812
18750	0.8	1276866	13133017	0.09722
18750	0.85	1285558	13535948	0.09497
18750	0.9	1293551	13712605	0.09433
18750	0.95	1309779	14076219	0.09304
18750	1	0	2597477	0
18800	0	0	2597477	0
18800	0.05	340153	4386970	0.07753
18800	0.1	346076	4476567	0.0773
18800	0.15	350129	4524289	0.07738
18800	0.2	354517	4559746	0.07774
18800	0.25	358353	4605403	0.07781
18800	0.3	360864	4652826	0.07755
18800	0.35	362876	4686984	0.07742
18800	0.4	361615	4701171	0.07692
18800	0.45	363048	4723448	0.07686
18800	0.5	368878	4755228	0.07757
18800	0.55	1134135	6863019	0.16525
18800	0.6	1196510	9344356	0.12804
18800	0.65	1210638	11862359	0.10205
18800	0.7	1224774	12420523	0.0986
18800	0.75	1270594	12947305	0.09813
18800	0.8	1276866	13131480	0.09723
18800	0.85	1285558	13534714	0.09498
18800	0.9	1293551	13712605	0.09433
18800	0.95	1309779	14074817	0.09305
18800	1	0	2597477	0
18850	0	0	2597477	0
18850	0.05	340153	4386970	0.07753
18850	0.1	346076	4476567	0.0773
18850	0.15	350129	4522762	0.07741
18850	0.2	354517	4558283	0.07777
18850	0.25	358353	4604806	0.07782
18850	0.3	360652	4651454	0.07753
18850	0.35	362741	4684158	0.07743
18850	0.4	361615	4701171	0.07692
18850	0.45	363048	4723448	0.07686
18850	0.5	368878	4755228	0.07757
18850	0.55	1134135	6863019	0.16525
18850	0.6	1196510	9343651	0.12805
18850	0.65	1210638	11862359	0.10205
18850	0.7	1224774	12418928	0.09862
18850	0.75	1270260	12945877	0.09812
18850	0.8	1276866	13131480	0.09723
18850	0.85	1285558	13533548	0.09499
18850	0.9	1293436	13710904	0.09433
18850	0.95	1309779	14072932	0.09307
18850	1	0	2597477	0
18900	0	0	2597477	0
18900	0.05	340153	4386970	0.07753
18900	0.1	346076	4475150	0.07733
18900	0.15	350129	4522058	0.07742
18900	0.2	354517	4558283	0.07777
18900	0.25	358353	4604806	0.07782
18900	0.3	360652	4649483	0.07756
18900	0.35	362741	4685341	0.07742
18900	0.4	361615	4701171	0.07692
18900	0.45	363048	4722280	0.07687
18900	0.5	368878	4751434	0.07763
18900	0.55	1132505	6863019	0.16501
18900	0.6	1196510	9341579	0.12808
18900	0.65	1210462	11861725	0.10204
18900	0.7	1224774	12418352	0.09862
18900	0.75	1270260	12945877	0.09812
18900	0.8	1275368	13130430	0.09713
18900	0.85	1285558	13531176	0.095
18900	0.9	1293436	13710904	0.09433
18900	0.95	1309779	14070045	0.09308
18900	1	0	2597477	0
18950	0	0	2597477	0
18950	0.05	340153	4385066	0.07757
18950	0.1	346076	4475150	0.07733
18950	0.15	350129	4520671	0.07745
18950	0.2	353596	4556973	0.07759
18950	0.25	358353	4604806	0.07782
18950	0.3	360652	4647814	0.07759
18950	0.35	362741	4685341	0.07742
18950	0.4	361615	4701171	0.07692
18950	0.45	363048	4722280	0.07687
18950	0.5	368608	4750834	0.07758
18950	0.55	1132505	6862632	0.16502
18950	0.6	1196510	9340990	0.12809
18950	0.65	1209938	11861640	0.102
18950	0.7	1224774	12417582	0.09863
18950	0.75	1270260	12945877	0.09812
18950	0.8	1275368	13129506	0.09713
18950	0.85	1285558	13530567	0.09501
18950	0.9	1293291	13710144	0.09433
18950	0.95	1309779	14067848	0.0931
18950	1	0	2597477	0
19000	0	0	2597477	0
19000	0.05	340155	4383614	0.07759
19000	0.1	346076	4475150	0.07733
19000	0.15	349212	4518369	0.07728
19000	0.2	353596	4556178	0.0776
19000	0.25	358353	4604806	0.07782
19000	0.3	360606	4646905	0.0776
19000	0.35	362597	4685182	0.07739
19000	0.4	361615	4700248	0.07693
19000	0.45	363048	4720808	0.0769
19000	0.5	368608	4750834	0.07758
19000	0.55	1132505	6862632	0.16502
19000	0.6	1196510	9338684	0.12812
19000	0.65	1209938	11860678	0.10201
19000	0.7	1224642	12414584	0.09864
19000	0.75	1270260	12944720	0.09812
19000	0.8	1275346	13129198	0.09713
19000	0.85	1285468	13530393	0.095
19000	0.9	1293088	13707362	0.09433
19000	0.95	1309508	14063508	0.09311
19000	1	0	2597477	0
19050	0	0	2597477	0
19050	0.05	340155	4383614	0.07759
19050	0.1	346076	4474675	0.07734
19050	0.15	349212	4518369	0.07728
19050	0.2	353220	4553858	0.07756
19050	0.25	358353	4604806	0.07782
19050	0.3	360606	4646278	0.07761
19050	0.35	362597	4685182	0.07739
19050	0.4	361615	4699548	0.07694
19050	0.45	363048	4720808	0.0769
19050	0.5	368608	4750834	0.07758
19050	0.55	1132333	6862014	0.16501
19050	0.6	1196510	9338684	0.12812
19050	0.65	1209938	11858971	0.10202
19050	0.7	1224642	12414584	0.09864
19050	0.75	1270260	12943871	0.09813
19050	0.8	1275346	13129198	0.09713
19050	0.85	1285468	13529616	0.09501
19050	0.9	1293088	13708268	0.09432
19050	0.95	1309508	14060493	0.09313
19050	1	0	2597477	0
19100	0	0	2597477	0
19100	0.05	340057	4382299	0.07759
19100	0.1	346076	4474675	0.07734
19100	0.15	349212	4518369	0.07728
19100	0.2	353220	4553858	0.07756
19100	0.25	358254	4602121	0.07784
19100	0.3	360606	4646278	0.07761
19100	0.35	362597	4685182	0.07739
19100	0.4	361615	4699548	0.07694
19100	0.45	363048	4718602	0.07693
19100	0.5	368608	4750834	0.07758
19100	0.55	1132333	6859386	0.16507
19100	0.6	1196510	9338684	0.12812
19100	0.65	1209938	11858237	0.10203
19100	0.7	1224642	12414584	0.09864
19100	0.75	1270837	12942381	0.09819
19100	0.8	1275121	13127755	0.09713
19100	0.85	1285468	13528789	0.09501
19100	0.9	1293088	13708098	0.09433
19100	0.95	1309508	14059305	0.09314
19100	1	0	2597477	0
19150	0	0	2597477	0
19150	0.05	339303	4380311	0.07746
19150	0.1	346076	4474675	0.07734
19150	0.15	349212	4517297	0.0773
19150	0.2	353220	4553858	0.07756
19150	0.25	358254	4600831	0.07786
19150	0.3	360606	4646278	0.07761
19150	0.35	362597	4685182	0.07739
19150	0.4	361615	4699548	0.07694
19150	0.45	363048	4718088	0.07694
19150	0.5	368608	4749997	0.0776
19150	0.55	1132333	6858599	0.16509
19150	0.6	1196510	9338684	0.12812
19150	0.65	1209938	11858237	0.10203
19150	0.7	1224642	12414002	0.09865
19150	0.75	1270837	12939677	0.09821
19150	0.8	1275121	13126718	0.09713
19150	0.85	1284865	13472494	0.09536
19150	0.9	1293088	13705630	0.09434
19150	0.95	1309218	14054038	0.09315
19150	1	0	2597477	0
19200	0	0	2597477	0
19200	0.05	339303	4380311	0.07746
19200	0.1	346076	4474675	0.07734
19200	0.15	349212	4517297	0.0773
19200	0.2	353220	4553858	0.07756
19200	0.25	358254	4600831	0.07786
19200	0.3	360606	4646278	0.07761
19200	0.35	362597	4685182	0.07739
19200	0.4	361615	4699548	0.07694
19200	0.45	363048	4717279	0.07696
19200	0.5	368608	4749997	0.0776
19200	0.55	1132333	6857877	0.16511
19200	0.6	1196510	9337934	0.12813
19200	0.65	1209938	11857429	0.10204
19200	0.7	1224642	12413461	0.09865
19200	0.75	1270837	12938270	0.09822
19200	0.8	1275121	13125759	0.09714
19200	0.85	1284802	13471313	0.09537
19200	0.9	1293088	13705364	0.09434
19200	0.95	1309089	14053561	0.09314
19200	1	0	2597477	0
19250	0	0	2597477	0
19250	0.05	339303	4379519	0.07747
19250	0.1	346076	4474675	0.07734
19250	0.15	349212	4516625	0.07731
19250	0.2	353220	4553858	0.07756
19250	0.25	358215	4598038	0.0779
19250	0.3	360606	4646278	0.07761
19250	0.35	362597	4685182	0.07739
19250	0.4	361615	4699548	0.07694
19250	0.45	363048	4717279	0.07696
19250	0.5	368557	4747607	0.07763
19250	0.55	1132333	6857275	0.16512
19250	0.6	1196510	9335508	0.12816
19250	0.65	1209938	11855451	0.10205
19250	0.7	1224642	12413461	0.09865
19250	0.75	1270837	12938270	0.09822
19250	0.8	1275121	13125759	0.09714
19250	0.85	1284802	13470401	0.09537
19250	0.9	1292975	13705107	0.09434
19250	0.95	1309089	14053494	0.09315
19250	1	0	2597477	0
19300	0	0	2597477	0
19300	0.05	339303	4379519	0.07747
19300	0.1	346076	4474675	0.07734
19300	0.15	349005	4514866	0.0773
19300	0.2	352781	4550683	0.07752
19300	0.25	358215	4595796	0.07794
19300	0.3	360606	4646278	0.07761
19300	0.35	362597	4685182	0.07739
19300	0.4	361615	4699548	0.07694
19300	0.45	363048	4717279	0.07696
19300	0.5	368557	4747607	0.07763
19300	0.55	1132333	6856387	0.16515
19300	0.6	1196326	9334175	0.12816
19300	0.65	1209938	11855451	0.10205
19300	0.7	1212014	12164331	0.09963
19300	0.75	1270837	12938270	0.09822
19300	0.8	1274447	13125373	0.09709
19300	0.85	1284599	13469807	0.09536
19300	0.9	1292975	13701724	0.09436
19300	0.95	1309089	14050341	0.09317
19300	1	0	2597477	0
19350	0	0	2597477	0
19350	0.05	339303	4378812	0.07748
19350	0.1	346076	4474675	0.07734
19350	0.15	349005	4514866	0.0773
19350	0.2	352781	4550683	0.07752
19350	0.25	358215	4595206	0.07795
19350	0.3	360606	4646278	0.07761
19350	0.35	362597	4685182	0.07739
19350	0.4	361615	4697937	0.07697
19350	0.45	363048	4717279	0.07696
19350	0.5	368557	4744884	0.07767
19350	0.55	1132333	6855904	0.16516
19350	0.6	1196326	9334175	0.12816
19350	0.65	1209735	11853666	0.10205
19350	0.7	1212014	12161775	0.09965
19350	0.75	1270837	12937753	0.09822
19350	0.8	1274447	13122942	0.09711
19350	0.85	1284459	13468308	0.09536
19350	0.9	1292975	13699538	0.09438
19350	0.95	1309089	14050024	0.09317
19350	1	0	2597477	0
19400	0	0	2597477	0
19400	0.05	337950	4378190	0.07718
19400	0.1	346076	4472359	0.07738
19400	0.15	349005	4514866	0.0773
19400	0.2	352454	4546129	0.07752
19400	0.25	358215	4595206	0.07795
19400	0.3	360606	4646278	0.07761
19400	0.35	362411	4684791	0.07735
19400	0.4	361909	4699339	0.07701
19400	0.45	363048	4716025	0.07698
19400	0.5	368557	4744884	0.07767
19400	0.55	1132333	6855904	0.16516
19400	0.6	1196326	9334175	0.12816
19400	0.65	1209735	11852827	0.10206
19400	0.7	1212014	12161775	0.09965
19400	0.75	1270837	12936987	0.09823
19400	0.8	1274447	13122159	0.09712
19400	0.85	1284459	13468308	0.09536
19400	0.9	1292975	13698952	0.09438
19400	0.95	1309089	14048205	0.09318
19400	1	0	2597477	0
19450	0	0	2597477	0
19450	0.05	337950	4378884	0.07717
19450	0.1	346076	4472359	0.07738
19450	0.15	349005	4514866	0.0773
19450	0.2	352454	4546129	0.07752
19450	0.25	358215	4597010	0.07792
19450	0.3	360606	4646278	0.07761
19450	0.35	362411	4684791	0.07735
19450	0.4	361909	4698636	0.07702
19450	0.45	363048	4716025	0.07698
19450	0.5	368445	4744633	0.07765
19450	0.55	1132333	6854990	0.16518
19450	0.6	1196326	9334175	0.12816
19450	0.65	1209735	11852827	0.10206
19450	0.7	1212014	12160159	0.09967
19450	0.75	1270837	12936987	0.09823
19450	0.8	1274447	13120943	0.09713
19450	0.85	1284459	13465507	0.09538
19450	0.9	1292975	13697462	0.09439
19450	0.95	1309089	14047012	0.09319
19450	1	0	2597477	0
19500	0	0	2597477	0
19500	0.05	337950	4378884	0.07717
19500	0.1	346076	4472359	0.07738
19500	0.15	349005	4512376	0.07734
19500	0.2	352454	4546129	0.07752
19500	0.25	358215	4597010	0.07792
19500	0.3	360606	4646278	0.07761
19500	0.35	362411	4683283	0.07738
19500	0.4	361909	4698636	0.07702
19500	0.45	363048	4714773	0.077
19500	0.5	368445	4744633	0.07765
19500	0.55	1132333	6854170	0.1652
19500	0.6	1196326	9334175	0.12816
19500	0.65	1209735	11852827	0.10206
19500	0.7	1212014	12160159	0.09967
19500	0.75	1251424	12782059	0.0979
19500	0.8	1274447	13120943	0.09713
19500	0.85	1284459	13465507	0.09538
19500	0.9	1292975	13696646	0.0944
19500	0.95	1308652	14045887	0.09316
19500	1	0	2597477	0
19550	0	0	2597477	0
19550	0.05	337950	4377848	0.07719
19550	0.1	346076	4471125	0.0774
19550	0.15	349005	4512907	0.07733
19550	0.2	352454	4546163	0.07752
19550	0.25	358215	4596225	0.07793
19550	0.3	360606	4644555	0.07764
19550	0.35	362411	4681429	0.07741
19550	0.4	361909	4698013	0.07703
19550	0.45	363048	4714773	0.077
19550	0.5	368445	4742181	0.07769
19550	0.55	1132333	6854170	0.1652
19550	0.6	1196326	9333383	0.12817
19550	0.65	1209663	11851966	0.10206
19550	0.7	1212014	12156896	0.09969
19550	0.75	1251598	12783665	0.0979
19550	0.8	1274447	13120421	0.09713
19550	0.85	1284459	13465507	0.09538
19550	0.9	1292975	13694613	0.09441
19550	0.95	1308652	14046146	0.09316
19550	1	0	2597477	0
19600	0	0	2597477	0
19600	0.05	337950	4377848	0.07719
19600	0.1	346076	4471125	0.0774
19600	0.15	349005	4512907	0.07733
19600	0.2	352454	4546163	0.07752
19600	0.25	357650	4592783	0.07787
19600	0.3	360606	4644041	0.07764
19600	0.35	362271	4680029	0.0774
19600	0.4	361909	4698013	0.07703
19600	0.45	363048	4714773	0.077
19600	0.5	368201	4740547	0.07767
19600	0.55	1132333	6852381	0.16524
19600	0.6	1146115	8638397	0.13267
19600	0.65	1209663	11851560	0.10206
19600	0.7	1212014	12155642	0.0997
19600	0.75	1251460	12781745	0.0979
19600	0.8	1274376	13119000	0.09713
19600	0.85	1284459	13464963	0.09539
19600	0.9	1292975	13692381	0.09443
19600	0.95	1308652	14045761	0.09317
19600	1	0	2597477	0
19650	0	0	2597477	0
19650	0.05	337950	4379715	0.07716
19650	0.1	346076	4471125	0.0774
19650	0.15	349005	4511915	0.07735
19650	0.2	352454	4546163	0.07752
19650	0.25	357650	4592783	0.07787
19650	0.3	360505	4643321	0.07763
19650	0.35	362271	4680029	0.0774
19650	0.4	361909	4698013	0.07703
19650	0.45	363048	4714773	0.077
19650	0.5	368201	4739889	0.07768
19650	0.55	1132248	6850982	0.16526
19650	0.6	1146115	8638397	0.13267
19650	0.65	1209663	11849770	0.10208
19650	0.7	1212014	12155642	0.0997
19650	0.75	1251460	12781066	0.09791
19650	0.8	1274376	13118249	0.09714
19650	0.85	1284129	13464223	0.09537
19650	0.9	1292613	13690346	0.09441
19650	0.95	1308652	14044311	0.09318
19650	1	0	2597477	0
19700	0	0	2597477	0
19700	0.05	337950	4379715	0.07716
19700	0.1	346076	4470198	0.07741
19700	0.15	349005	4511915	0.07735
19700	0.2	352454	4545570	0.07753
19700	0.25	357650	4591991	0.07788
19700	0.3	360505	4643321	0.07763
19700	0.35	362271	4679132	0.07742
19700	0.4	361909	4698013	0.07703
19700	0.45	363048	4715418	0.07699
19700	0.5	368201	4739889	0.07768
19700	0.55	1132248	6850982	0.16526
19700	0.6	1146115	8637754	0.13268
19700	0.65	1209663	11849770	0.10208
19700	0.7	1211939	12155303	0.0997
19700	0.75	1252302	12779550	0.09799
19700	0.8	1274376	13118249	0.09714
19700	0.85	1284129	13460776	0.09539
19700	0.9	1292047	13684550	0.09441
19700	0.95	1308652	14041898	0.09319
19700	1	0	2597477	0
19750	0	0	2597477	0
19750	0.05	337950	4379715	0.07716
19750	0.1	346076	4471115	0.0774
19750	0.15	349005	4512679	0.07733
19750	0.2	352454	4543283	0.07757
19750	0.25	357650	4591991	0.07788
19750	0.3	360505	4641565	0.07766
19750	0.35	362271	4679132	0.07742
19750	0.4	361909	4698013	0.07703
19750	0.45	363048	4715418	0.07699
19750	0.5	368201	4737413	0.07772
19750	0.55	1132248	6850982	0.16526
19750	0.6	1146115	8637754	0.13268
19750	0.65	1209663	11849770	0.10208
19750	0.7	1211939	12155303	0.0997
19750	0.75	1252302	12779550	0.09799
19750	0.8	1274376	13119046	0.09713
19750	0.85	1283866	13459706	0.09538
19750	0.9	1291891	13680469	0.09443
19750	0.95	1308652	14040429	0.0932
19750	1	0	2597477	0
19800	0	0	2597477	0
19800	0.05	337950	4379715	0.07716
19800	0.1	346076	4471115	0.0774
19800	0.15	349005	4512679	0.07733
19800	0.2	352454	4543283	0.07757
19800	0.25	357650	4591991	0.07788
19800	0.3	359842	4630176	0.07771
19800	0.35	362271	4679132	0.07742
19800	0.4	361909	4698013	0.07703
19800	0.45	363048	4715418	0.07699
19800	0.5	368201	4737413	0.07772
19800	0.55	1132248	6849917	0.16529
19800	0.6	1146115	8637754	0.13268
19800	0.65	1209663	11849770	0.10208
19800	0.7	1211939	12154842	0.0997
19800	0.75	1252302	12775280	0.09802
19800	0.8	1274302	13117353	0.09714
19800	0.85	1283866	13458614	0.09539
19800	0.9	1291891	13680469	0.09443
19800	0.95	1308652	14039431	0.09321
19800	1	0	2597477	0
19850	0	0	2597477	0
19850	0.05	337317	4378916	0.07703
19850	0.1	346076	4471115	0.0774
19850	0.15	349005	4511874	0.07735
19850	0.2	352454	4543283	0.07757
19850	0.25	357302	4591090	0.07782
19850	0.3	359842	4629348	0.07773
19850	0.35	362214	4678663	0.07741
19850	0.4	361909	4698013	0.07703
19850	0.45	363048	4715418	0.07699
19850	0.5	366618	4735566	0.07741
19850	0.55	1132248	6848216	0.16533
19850	0.6	1146115	8637754	0.13268
19850	0.65	1209663	11849770	0.10208
19850	0.7	1211939	12154842	0.0997
19850	0.75	1252045	12774008	0.09801
19850	0.8	1274302	13116394	0.09715
19850	0.85	1283866	13457728	0.09539
19850	0.9	1291891	13679577	0.09443
19850	0.95	1308652	14038974	0.09321
19850	1	0	2597477	0
19900	0	0	2597477	0
19900	0.05	337317	4378916	0.07703
19900	0.1	346076	4471115	0.0774
19900	0.15	349005	4509076	0.0774
19900	0.2	352454	4543283	0.07757
19900	0.25	357302	4591090	0.07782
19900	0.3	359842	4628141	0.07775
19900	0.35	362214	4678663	0.07741
19900	0.4	361630	4697704	0.07698
19900	0.45	363048	4715418	0.07699
19900	0.5	366618	4735566	0.07741
19900	0.55	1132248	6848216	0.16533
19900	0.6	1146115	8637754	0.13268
19900	0.65	1209663	11846974	0.1021
19900	0.7	1211795	12154052	0.0997
19900	0.75	1252045	12774008	0.09801
19900	0.8	1274302	13116394	0.09715
19900	0.85	1283866	13456938	0.0954
19900	0.9	1291778	13679153	0.09443
19900	0.95	1308652	14035410	0.09323
19900	1	0	2597477	0
19950	0	0	2597477	0
19950	0.05	337317	4378916	0.07703
19950	0.1	346076	4471115	0.0774
19950	0.15	349005	4509076	0.0774
19950	0.2	352454	4542882	0.07758
19950	0.25	357302	4591090	0.07782
19950	0.3	359842	4626839	0.07777
19950	0.35	362214	4678663	0.07741
19950	0.4	361630	4697704	0.07698
19950	0.45	362890	4715098	0.07696
19950	0.5	366539	4734864	0.07741
19950	0.55	1132248	6848216	0.16533
19950	0.6	1146115	8637754	0.13268
19950	0.65	1209663	11846974	0.1021
19950	0.7	1211795	12154052	0.0997
19950	0.75	1252045	12773317	0.09802
19950	0.8	1274302	13116394	0.09715
19950	0.85	1283866	13454817	0.09542
19950	0.9	1291778	13677977	0.09444
19950	0.95	1308652	14033981	0.09324
19950	1	0	2597477	0
20000	0	0	2597477	0
20000	0.05	337317	4378281	0.07704
20000	0.1	345973	4470588	0.07738
20000	0.15	349005	4509076	0.0774
20000	0.2	352454	4541757	0.0776
20000	0.25	357302	4591090	0.07782
20000	0.3	359842	4626220	0.07778
20000	0.35	362214	4677849	0.07743
20000	0.4	361630	4697704	0.07698
20000	0.45	362890	4715098	0.07696
20000	0.5	366539	4734864	0.07741
20000	0.55	1132248	6848216	0.16533
20000	0.6	1146115	8637754	0.13268
20000	0.65	1209663	11846472	0.10211
20000	0.7	1211795	12154052	0.0997
20000	0.75	1251934	12772227	0.09802
20000	0.8	1274302	13116394	0.09715
20000	0.85	1283866	13454817	0.09542
20000	0.9	1291778	13675818	0.09445
20000	0.95	1308652	14032620	0.09325
20000	1	0	2597477	0
20050	0	0	2597477	0
20050	0.05	337317	4376968	0.07706
20050	0.1	345825	4467173	0.07741
20050	0.15	349005	4509076	0.0774
20050	0.2	352454	4541757	0.0776
20050	0.25	357183	4589691	0.07782
20050	0.3	359842	4626220	0.07778
20050	0.35	362214	4675348	0.07747
20050	0.4	361630	4695994	0.077
20050	0.45	362890	4713243	0.07699
20050	0.5	366539	4734864	0.07741
20050	0.55	1132248	6848684	0.16532
20050	0.6	1146115	8637754	0.13268
20050	0.65	1209663	11846472	0.10211
20050	0.7	1211795	12153074	0.09971
20050	0.75	1251934	12772227	0.09802
20050	0.8	1274302	13117362	0.09714
20050	0.85	1283866	13454817	0.09542
20050	0.9	1291778	13674021	0.09446
20050	0.95	1308106	14031181	0.09322
20050	1	0	2597477	0
20100	0	0	2597477	0
20100	0.05	337317	4377228	0.07706
20100	0.1	345825	4467322	0.07741
20100	0.15	349005	4508296	0.07741
20100	0.2	352113	4540037	0.07755
20100	0.25	357183	4589691	0.07782
20100	0.3	359714	4623184	0.0778
20100	0.35	362214	4675348	0.07747
20100	0.4	361630	4695342	0.07701
20100	0.45	362890	4713243	0.07699
20100	0.5	365663	4734864	0.07722
20100	0.55	1132165	6848002	0.16532
20100	0.6	1146115	8637754	0.13268
20100	0.65	1209663	11846472	0.10211
20100	0.7	1211795	12152248	0.09971
20100	0.75	1251847	12769952	0.09803
20100	0.8	1273748	13117286	0.0971
20100	0.85	1283590	13454096	0.0954
20100	0.9	1291778	13673482	0.09447
